Country,Wave,S009,S020,A001,A002,A003,A004,A006,C001,C002,D059,D060,E035,E069_01,E069_02,E069_04,E069_05,E069_06,E069_07,E069_08,E069_10,E069_11,E069_12,E069_13,E069_14,E069_15,E069_17,E069_20,F034,F063,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,X045
Israel,4,IL,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77065767284992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.77692307692308,NA,NA,NA,1.4247491638796,4.88898525585429,3.3921568627451,5.18266779949023,6.48003398470688,NA,NA,2.68483816013629
Italy,5,IT,2005,1.07333994053518,1.59880834160874,1.82634730538922,2.78391959798995,1.96196196196196,1.96859169199595,1.53048780487805,2.95771670190275,3.17664974619289,5.93718338399189,2.05705705705706,2.23943661971831,2.88329979879276,2.8264887063655,2.09949748743719,2.82546201232033,2.7029501525941,3.03884462151394,2.92502532928065,3.1105476673428,2.67151767151767,2.28215767634855,2.69102990033223,2.510183299389,2.40398740818468,1.14636642784033,7.8420523138833,1.61661661661662,2.09409409409409,2.17564870259481,1.319,3.34049409237379,2.42650103519669,3.54067971163749,5.04222451081359,3.90722761596548,2.07135470527404,3.16129032258065
Japan,2,JP,1990,1.23547094188377,1.75403225806452,1.95412844036697,2.35191256830601,3.06365740740741,2.06455142231947,1.56257175660161,NA,NA,5.69221698113208,3.23647294589178,2.86960882647944,2.41809045226131,2.83147208121827,2.358074222668,2.79476861167002,2.72434607645875,2.81589958158996,NA,NA,2.81053698074975,NA,NA,2.2907444668008,NA,1.85194174757282,4.7859649122807,1.98844537815126,1.52405322415558,1.48008171603677,1.78915046059365,2.44699453551913,1.86798336798337,3.71137339055794,4.93485342019544,5.31338411316649,2.69797225186766,NA
Japan,4,JP,2000,1.08202833706189,1.57607872823618,1.64840182648402,2.13931144915933,3.11986588432523,2.15663580246914,1.7120253164557,2.5985401459854,2.88174077578051,5.71794871794872,3.38607594936709,2.28388131515638,2.21662852784134,2.63014981273408,2.51538461538462,2.98224374495561,2.80144115292234,2.25880551301685,2.89733542319749,3.04442649434572,2.83884297520661,2.42749371332774,2.60483870967742,NA,2.37065637065637,1.87352445193929,5.02093802345059,2.09241706161137,1.62252663622527,1.46341463414634,1.52815829528158,4.35833333333333,2.1766975308642,4.73202614379085,6.38037307380373,6.42834008097166,3.02728731942215,3.26639344262295
Japan,1,JP,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,2.72530329289428,2.45948275862069,2.76419213973799,2.21637931034483,2.81567614125754,2.75847089487402,NA,NA,NA,2.88754325259516,NA,NA,2.17962003454231,NA,1.85238095238095,4.78725590955807,1.91246431969553,1.59414990859232,1.47762557077626,1.87372330547818,2.60235063663075,2.09653233364574,3.52828379674017,4.58301158301158,4.78717201166181,2.84637404580153,NA
Japan,5,JP,2005,1.08425925925926,1.60074280408542,1.66416510318949,2.16256157635468,3.18724279835391,2.27927063339731,1.6843137254902,2.564,2.84697508896797,6.14660194174757,3.38974854932302,2.17543859649123,2.19718309859155,2.71623155505108,2.28959700093721,2.96936758893281,2.81701285855589,2.24293785310734,2.86186770428016,3.05555555555556,2.67219917012448,2.44352331606218,2.67977528089888,2.03394762366634,2.35946248600224,1.89457202505219,5.00791295746785,2.08987701040681,1.58124419684308,1.45581395348837,1.53996282527881,4.77459016393443,2.03207547169811,4.59219512195122,6.4482421875,6.46646942800789,2.87548262548263,3.31208372978116
Japan,3,JP,1995,1.10344827586207,1.5595009596929,1.6969111969112,2.19009100101112,3.04469854469854,2.14667988107037,1.66246056782334,2.34519104084321,2.63928571428571,5.45225603357817,3.29806714140387,2.33367451381781,2.228515625,2.57142857142857,2.09844054580897,2.8875128998968,2.71120246659815,2.2578431372549,2.79938900203666,3.01336073997944,2.71794871794872,2.33550488599349,2.60023041474654,2.05702647657841,2.3679012345679,1.8841778697001,4.87936507936508,2.08630952380952,1.56189555125725,1.50917874396135,1.57930367504836,3.47113402061856,2.16945812807882,4.34595701125896,5.72459349593496,5.96053997923157,2.57433808553971,3.21812749003984
Japan,6,JP,2010,1.0865224625624,1.60276266220176,1.65880370682393,2.06222418358341,3.1155303030303,2.20359806932865,1.61374722838137,2.60113421550095,2.87556561085973,5.19874100719424,3.36009389671361,2.12610106629578,2.22754491017964,2.66781411359725,2.19530230535015,2.93493635077794,2.729216152019,2.27996575342466,2.8730378578024,3.01469194312796,2.47977470558116,2.64962726304579,2.74468085106383,2.01735952489721,2.39060710194731,1.88329177057357,4.87988826815642,2.04170363797693,1.38874680306905,1.31148936170213,1.40724946695096,5.143,NA,4.76459330143541,6.14910630291627,NA,2.36921667430142,3.35395492708794
Kazakhstan,6,KZ,2011,1.08066666666667,1.66666666666667,1.81133333333333,2.592,2.34533333333333,1.834,1.394,2.19266666666667,3.00333333333333,5.33933333333333,2.346,2.134,2.49666666666667,2.63466666666667,2.52133333333333,2.228,2.20066666666667,2.302,2.05,2.448,2.40866666666667,2.42666666666667,2.39733333333333,2.528,2.23266666666667,1.43733333333333,7.318,2.92333333333333,3.31266666666667,2.59333333333333,2.096,2.18333333333333,2.59666666666667,3.48333333333333,4.78666666666667,NA,2.09133333333333,3.09
Jordan,4,JO,2001,1.04255319148936,1.62305805396566,2.38461538461538,2.69154228855721,1.04500818330606,1.24177631578947,1.09053497942387,1.46461282264779,2.79225061830173,7.26424870466321,1.46205733558179,1.44142614601019,2.2254134029591,2.3816631130064,1.51223628691983,2.13333333333333,2.15060804490178,2.28461538461538,1.65558397271952,3.00111982082867,2.36300692383778,2.10829268292683,2.42266009852217,NA,2.82300884955752,1.13753106876553,9.9679802955665,1.64382402707276,1.32448132780083,1.51371571072319,1.11993382961125,1.05716652858326,1.05766062602965,1.51118475559238,3.14698596201486,1.38281901584654,1.09852216748768,3.16930775646372
Jordan,5,JO,2007,1.03833333333333,1.45697577276525,1.91966527196653,2.50544844928751,1.05254378648874,1.16304347826087,1.02420701168614,1.70808510638298,2.86497890295359,6.96932515337423,1.35836177474403,1.33761782347901,2.09713790112749,2.2218782249742,1.4625322997416,2.18408437200384,2.20116618075802,2.09114359415305,1.57417102966841,2.92895586652314,2.27698574338086,2.04853387259858,2.18843469591226,1.50866551126516,2.8028028028028,1.09,9.89579831932773,2.51928251121076,1.84205933682373,1.75788576300085,1.12468619246862,1.02341137123746,1.01670843776107,1.24285714285714,2.35427135678392,1.28847771236333,1.07936507936508,2.98160535117057
Jordan,6,JO,2014,1.04333333333333,1.6025,1.95666666666667,2.8,1.06844741235392,1.2575,1.12416666666667,1.65029635901778,2.88916666666667,7.1453634085213,1.88464800678541,1.47694886839899,2.78456318914334,2.84183673469388,1.6988255033557,3.15446428571429,2.58290155440414,2.65439330543933,2.34358974358974,3.46699507389163,2.73717371737174,2.67287977632805,2.76358436606292,1.90456081081081,3.288995215311,1.19397993311037,9.7575,2.24748322147651,1.58528428093645,1.65,1.44833333333333,1.29007633587786,NA,1.90635451505017,3.06166666666667,NA,1.65180824222035,3.47738693467337
South Korea,2,KR,1990,1.08092948717949,1.55116841257051,1.97018533440774,2.01532258064516,2.32449799196787,1.87208366854385,1.35702746365105,NA,NA,5.14724919093851,2.37147461724416,1.94851166532582,2.28306451612903,2.28582995951417,2.48870967741935,2.81017770597738,2.34331983805668,NA,NA,NA,2.83373688458434,NA,NA,2.24557165861514,NA,NA,NA,2.20336269015212,2.77126805778491,1.54735152487961,1.81059390048154,1.55832662912309,2.18247588424437,4.2461786001609,4.28054662379421,NA,2.89894907033145,NA
South Korea,3,KR,1996,1.09967845659164,1.58111380145278,1.92171105730428,2.20745542949757,2.44696356275304,1.90369181380417,1.17736757624398,2.26966292134831,2.67710843373494,6.67255216693419,2.61079774375504,2.16305220883534,2.2995983935743,2.44570502431118,2.53016894609815,2.82542236524537,2.10297666934835,2.34457831325301,2.59324758842444,2.93408360128617,2.77133655394525,1.93800322061192,2.08171521035599,2.38473895582329,1.99919549477072,NA,NA,NA,2.6425702811245,1.78714859437751,1.50681635926223,2.13402889245586,2.2859437751004,3.36706827309237,4.13483146067416,4.29620661824052,2.82985553772071,2.95108259823577
South Korea,1,KR,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23157894736842,1.60253699788584,2.10454065469905,2.26992561105207,2.0263435194942,2.13277133825079,1.66,NA,NA,NA,2.41949152542373,NA,NA,1.84388185654008,NA,NA,NA,2.1123227917121,2.07675906183369,1.5556768558952,2.08836206896552,2.15848214285714,2.04590163934426,4.13740458015267,4.02810810810811,4.72747497219132,3.25221238938053,NA
South Korea,6,KR,2010,1.10258548790659,1.54636591478697,1.80904522613065,2.36784511784512,2.36188077246012,2.12625418060201,1.51256281407035,2.62310286677909,3.06974789915966,6.38930659983292,2.47073578595318,2.27736006683375,2.36925647451963,2.72613065326633,2.41471571906355,2.90954773869347,2.55518394648829,2.34698996655518,2.55889724310777,2.92043551088777,2.45058626465662,2.27866108786611,2.36789297658863,2.28260869565217,2.15732217573222,1.95534962089301,5.65491183879093,2.90687919463087,2.80952380952381,1.75083612040134,1.65217391304348,3.51510067114094,NA,3.50459482038429,4.78056951423786,NA,2.50293378038558,2.93529411764706
South Korea,4,KR,2001,1.10833333333333,1.59933222036728,1.93166666666667,2.43452877397832,2.40950792326939,1.95547945205479,1.28839590443686,2.52989880404784,3.01926444833625,6.54507512520868,2.47860262008734,2.29270386266094,2.31139240506329,2.49199288256228,2.54219948849105,3.27024647887324,2.32811140121845,2.33164556962025,2.81468531468531,3.23644444444444,2.83538732394366,2.16534740545295,2.25066666666667,NA,2.35801312089972,2.00500834724541,5.47579298831386,NA,2.74562135112594,1.59132610508757,1.41784820683903,2.77481234361968,2.20016680567139,3.36864053377815,4.57679465776294,4.56380316930776,2.77212020033389,NA
South Korea,5,KR,2005,1.08,1.58166666666667,1.8790658882402,2.42368640533778,2.47623019182652,2.0359231411863,1.42570951585977,2.44083333333333,2.96333333333333,6.58715596330275,2.47623019182652,2.54333333333333,2.36613844870726,2.64970809007506,2.41284403669725,2.92827356130108,2.36393989983305,2.33110925771476,2.59497907949791,2.98247078464107,2.57881567973311,2.23686405337781,2.27939949958299,2.53923205342237,2.39086294416244,1.94486215538847,5.64804003336113,2.63355592654424,2.78881469115192,1.66360601001669,1.59049207673061,2.925,2.53666666666667,3.57666666666667,4.765,4.81166666666667,2.93166666666667,3.0208507089241
Kuwait,6,KW,2014,1.07513555383424,1.53115264797508,1.97535771065183,2.19836734693878,1.13375796178344,1.54964816262705,1.59686274509804,1.74979951884523,2.6658749010293,6.56782334384858,1.73752012882448,1.95060728744939,2.79919028340081,NA,1.97908286403862,2.55098684210526,2.33064516129032,2.62277867528271,2.12130885873903,NA,2.39282735613011,2.41165755919854,2.62896825396825,1.82538399353274,2.73909395973154,1.31763698630137,NA,3.87824675324675,2.61420500403551,2.89486963835156,2.42357723577236,NA,NA,2.49760765550239,4.12892561983471,1.88807785888078,1.8432,2.66549604916593
Kyrgyzstan,6,KG,2011,1.04133333333333,1.784,2.146,2.41733333333333,1.79533333333333,1.83789192795197,1.78719146097398,2.20763563295378,2.60721442885772,6.11623246492986,2.51682368775236,2.27576974564926,2.44265593561368,2.463496316142,2.46020066889632,2.47785234899329,2.37215528781794,2.21762349799733,2.43335565974548,2.55927662424648,2.42312834224599,2.44042838018742,2.41164658634538,2.56559571619813,2.21614409606404,1.09612817089453,8.32620320855615,3.24315297261189,3.21419009370817,2.52377762893503,1.97058823529412,1.89692101740295,2.11839464882943,2.36680053547523,3.00200803212851,NA,1.94585561497326,2.84605087014726
Kyrgyzstan,4,KG,2003,1.13435700575816,1.62884615384615,2.07899807321773,2.52504816955684,2.04633204633205,1.62463627546072,1.3679060665362,2.36979670861568,2.91119691119691,5.44015444015444,2.1026137463698,2.39557266602502,2.6280193236715,2.75590551181102,3.13223938223938,2.85299806576402,2.71745419479267,2.4745437079731,2.86583011583012,3.01260911736178,2.78571428571429,2.59666339548577,2.56262230919765,NA,2.37917485265226,1.27468230694037,7.80134357005758,2.76759884281581,2.86385426653883,2.725168756027,1.9153031761309,1.76863504356244,1.97882579403272,2.60714285714286,3.37728585178056,3.37306201550388,1.48269230769231,2.90485436893204
Lebanon,6,LB,2013,1.35807860262009,1.65118243243243,1.98641765704584,2.53751103265666,1.74570446735395,1.81044650379107,NA,2.30490956072351,2.88803418803419,5.95025728987993,2.62924281984334,2.57497857754927,2.77517361111111,2.85881294964029,2.65687121866897,2.93811659192825,2.81168265039233,2.74567474048443,3.04596527068437,3.03214285714286,2.65636042402827,2.62729658792651,2.70510563380282,2.66141732283465,2.94424460431655,1.37294015611448,8.31587837837838,3.92083333333333,2.86333333333333,3.17833333333333,2.76333333333333,3.0025,NA,3.13083333333333,4.0625,3.25166666666667,2.865,2.95546218487395
Latvia,3,LV,1996,1.39882943143813,1.96577629382304,2.19777397260274,2.96993127147766,2.78135888501742,1.94439764111205,1.76415094339623,2.13873873873874,2.78961038961039,6.46786632390746,2.29593639575972,2.92672413793103,2.57118786857624,2.84431709646609,2.88651877133106,3.01213171577123,2.65187119234117,2.45240101095198,2.80358667805295,3.32167832167832,2.64292779426311,2.34778597785978,2.56439790575916,2.76551724137931,2.33656644034918,1.37943262411348,5.79496090356212,2.83030303030303,4.12521150592217,3.57580919931857,1.99071729957806,2.87878787878788,3.06932409012132,5.29177718832891,6.32755632582322,6.49005424954792,3.13257243195786,3.52397260273973
Libya,6,LY,2014,1.03667136812412,1.43353978084802,1.83686236766121,2.28466796875,1.03798670465337,1.42524916943522,1.24091778202677,1.74783027965284,2.72770624701955,6.66059113300493,2.3935516888434,2.2713717693837,3.0475,2.97646383467279,2.19186911254338,3.28687196110211,2.54803149606299,3.00393507132317,2.97210953346856,3.56666666666667,2.58699101004759,2.52674672489083,2.68514412416851,2.22395571212884,3.14002145922747,1.2289156626506,9.71947194719472,2.35621890547264,2.35992122107336,1.63609898107715,1.5281007751938,1.81897435897436,1.50902879453392,1.75925925925926,3.17224648229015,1.70631786771964,1.51253616200579,2.77159309021113
Lithuania,3,LT,1997,1.29129129129129,2.02309236947791,2.09494949494949,2.90643863179074,2.47094801223242,1.87086776859504,1.10606060606061,2.31422271223815,2.88743169398907,5.23415132924335,2.18389553862894,2.6350114416476,2.27207392197125,2.8,2.98638743455497,2.83054626532887,2.64343786295006,2.20165460186143,2.68580715059588,2.98841251448436,2.74060606060606,2.41383989145183,2.61891891891892,2.89507494646681,2.42899850523169,1.17478813559322,6.47028154327424,2.34276729559748,3.12246963562753,3.13415892672859,1.94736842105263,1.94656488549618,2.24843423799582,3.8760775862069,4.3906083244397,5.19888268156425,2.06583072100313,3.38414634146341
Malaysia,6,MY,2012,1.02769230769231,1.63692307692308,1.75846153846154,2.40107775211701,1.18538461538462,1.69307692307692,1.17692307692308,2.08923076923077,2.57923076923077,6.66,1.61354888375674,1.95919938414165,2.1693610469592,2.09490740740741,2.08852963818322,2.24018475750577,2.09930715935335,2.1431870669746,2.10785824345146,2.35208012326656,2.16243264049269,2.09083910700539,2.10700538876059,1.97998460354119,2.39644513137558,1.47153846153846,9.02769230769231,2.83230769230769,2.65230769230769,2.61692307692308,2.36,2.37076923076923,2.15076923076923,2.12923076923077,2.82692307692308,NA,2.04,3.59199384141647
Malaysia,5,MY,2006,1.03830141548709,1.62740183792815,1.74895746455379,2.57583333333333,1.24166666666667,1.86677768526228,1.25728559533722,2.11872909698997,2.49540517961571,6.66278101582015,1.55453788509575,1.85678601165695,2.25395503746878,2.28583333333333,2.09075770191507,2.20183486238532,2.21666666666667,2.13322231473772,1.98168193172356,2.38833333333333,2.45583333333333,2.26021684737281,2.21601334445371,1.95920066611157,2.58333333333333,1.1328320802005,8.07262103505843,4.085,3.68666666666667,3.5325,3.19833333333333,3.01665278934221,2.98166666666667,2.98248540450375,3.57833333333333,3.215,2.96835970024979,3.20566194837635
Mali,5,ML,2007,1.08531746031746,1.49666666666667,2.03507565337001,2.44665718349929,1.11155644622578,1.52428476380572,1.25302826379542,1.8125,2.31105047748977,7.53462603878116,1.3780487804878,1.73333333333333,2.31896551724138,2.34833204034135,2.08844011142061,2.34630053394355,2.22748447204969,2.14424410540915,2.03617021276596,2.81811594202899,2.213217938631,2.00074019245004,2.04319654427646,2.15671117357695,2.05982274741507,1.02783435166327,9.17326057298772,3.31635581061693,3.19189765458422,3.31850789096126,3.18452380952381,2.86893939393939,3.26103500761035,3.44036009002251,4.64595808383234,3.62848297213622,3.36138996138996,3.1244094488189
Mexico,3,MX,1,99564E+14,1.32400339270568,2.10689948892675,1.99315068493151,2.52282515073213,1.80145485665383,2.43985952589991,1.45777178796047,2.55530059660395,2.77359346642468,5.87602947550932,1.90658174097665,2.38216560509554,2.52532992762878,2.83006814310051,2.94602634934127,2.68845315904139,2.74207369323051,2.57306711979609,2.74946740519813,2.89688964635705,2.57112345151645,2.47177074422583,2.73681954564938,2.7337303275202,2.61647361647362,1.44055944055944,7.88784648187633,3.29595426561126,3.36135181975737,3.08183807439825,2.5573053368329,2.89197396963124,2.91768826619965,2.81734154929577,4.33581762384919,3.56882406563355,1.97632058287796,3.29467084639498
Mexico,4,MX,2000,1.04240052185258,1.86907894736842,1.66910299003322,2.5891677675033,1.48984937786509,1.78818061088977,1.28970099667774,2.7639366827254,2.96734693877551,5.13052631578947,1.72163588390501,2.40881355932203,2.65381968341363,3.00797101449275,2.98342175066313,3.14628975265018,3.14244186046512,2.57891202149093,2.8186077643909,3.0956228956229,2.62347012239021,2.43178519593614,2.80109631949883,NA,2.61142397425583,1.25301204819277,9.39116094986807,3.71692307692308,3.79155313351499,2.30684931506849,2.12785072563925,3.74539007092199,3.17307692307692,2.67002012072435,4.7125340599455,3.49928774928775,1.75,3.36618705035971
Mexico,6,MX,2012,1.0315,1.87993996998499,1.57528764382191,2.61430715357679,1.627,1.95741482965932,1.55170682730924,2.92175668854114,2.96283274736313,5.36455186304129,2.08304152076038,2.24008036162732,2.97941767068273,3.12253164556962,3.01700850425213,3.09974683544304,3.1841704718417,2.85435435435435,2.7734335839599,3.18377566349524,2.41838272225013,2.13319878910192,2.12222222222222,2.95606060606061,2.52456499488229,1.27752639517345,9.36868434217109,4.50910010111223,4.3259779338014,2.15538847117794,2.10899045705676,4.18836140888208,3.37386478304743,2.88002008032129,4.87185929648241,3.19175257731959,2.30266465560583,3.3097033685269
Mexico,1,MX,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9129014697877,2.4817637452368,2.68045726728361,2.74197060424605,2.82090364725095,2.90636908002177,2.98911268372346,NA,NA,NA,2.85247686445291,NA,NA,2.35329341317365,NA,1.23242300987798,8.98636115657392,3.35511982570806,3.47494553376906,3.35021786492375,2.2509526401742,2.25748502994012,2.44855743059336,2.6902558519325,3.69352204681546,3.67991290146979,2.15522875816993,NA
Mexico,2,MX,1990,1.16184210526316,2.03571428571429,1.9940119760479,2.67294751009421,2.01061712010617,1.8155792276964,1.19315895372233,NA,NA,5.98095238095238,1.86622950819672,2.65049180327869,2.57246376811594,2.81118421052632,2.92800528401585,2.87549668874172,3.02390438247012,NA,2.92105263157895,3.03048376408217,2.64940239043825,NA,NA,2.46224556795798,NA,1.27628865979381,8.12864721485411,4.9242745930644,4.20383851753805,3.80147058823529,2.75150300601202,2.88563829787234,3.16977363515313,3.81154611811546,4.83433133732535,4.18784916201117,3.17559322033898,NA
Mexico,5,MX,2005,1.0597302504817,1.88795878943979,1.6168284789644,2.56937172774869,1.59316569954868,1.81706528765352,1.30869849574886,2.80518617021277,2.88278145695364,6.11244178310047,2.00514800514801,2.21830065359477,2.56376716808371,2.97430830039526,2.90897269180754,3.07989521938441,3.08689927583937,2.5946649316851,2.6485956890921,3.12418300653595,2.63660130718954,2.29661016949153,2.23950131233596,2.81233595800525,2.50233488992662,1.27530625402966,9.4312459651388,4.09417344173442,4.31338264963013,2.62458471760797,2.43567639257294,4.52900552486188,3.89319727891156,3.16105121293801,5.25033738191633,4.25900747790619,2.55525787006028,NA
Moldova,3,MD,1996,1.2441505595117,2.09416581371546,2.1540847983454,2.92492179353493,2.12295081967213,1.65835929387331,1.50852878464819,2.10895361380798,2.73404255319149,7.03027139874739,1.94688457609806,2.4020618556701,2.77766287487073,2.84696016771488,2.89230769230769,2.77220480668757,2.490022172949,2.60266940451745,2.71011470281543,3.17204301075269,2.59101382488479,2.52873563218391,2.62061155152888,2.54582904222451,2.05555555555556,1.19601677148847,6.98871794871795,3.01705756929638,3.54070981210856,3.81962025316456,2.3350622406639,1.90888888888889,2.15193965517241,3.80490405117271,4.10636079249218,3.07700534759358,1.63269639065817,3.4788877445932
Moldova,4,MD,2002,1.16016016016016,1.83585095669688,2.0921187308086,2.73673469387755,1.9360824742268,1.70863683662851,1.49836423118866,2.33297413793103,2.92389006342495,6.71023965141612,1.79597989949749,2.37706611570248,2.61507128309572,2.89710610932476,2.86491935483871,2.86358974358974,2.60487288135593,2.53807106598985,2.81678607983623,3.0174717368962,2.58089887640449,2.52107728337237,2.61321909424725,NA,2.14382785956965,1.09926082365364,7.51258811681772,3.83220720720721,4.5724946695096,4.18474758324382,2.92632719393283,2.34817351598174,2.62420382165605,3.62006403415155,4.43605870020964,3.22530521642619,2.23566878980892,3.28692879914984
Moldova,5,MD,2006,1.18373205741627,2.03544061302682,2.16088631984586,2.97507190795781,2.01819923371648,1.84874759152216,1.40441882804995,2.39254170755643,3.05217391304348,5.80217606330366,2.05202312138728,2.75609756097561,2.70474346563408,3.02571711177052,3.02884615384615,2.96504854368932,3.162,2.52403846153846,2.88673765730881,3.16828793774319,3.04024144869215,2.74628344895937,2.70374015748031,2.96209912536443,2.54732510288066,1.16929133858268,8.13269230769231,3.26680040120361,3.38700290979631,3.55038759689922,2.26392961876833,2.33127572016461,2.39366963402572,3.18485742379548,4.50097276264591,3.91179596174283,2.04187437686939,3.20039292730845
Morocco,4,MA,2001,1.07772435897436,1.9752,1.90617481956696,3.06172839506173,1.0608,1.1963141025641,1.05962933118453,1.87896253602305,2.36758193091231,7.4021294021294,1.02802241793435,1.8748921484038,2.76348155156102,3.28454332552693,2.41722972972973,3.20452403393025,2.77929155313352,2.90986394557823,2.3347788378144,3.29856850715746,2.88173178458289,2.10846245530393,2.86192468619247,NA,3.40288924558587,NA,9.93493975903614,1.77797051170859,1.91666666666667,1.23263327948304,1.13209076175041,NA,NA,1.74718196457327,3.65567176186645,1.46833333333333,1.09230769230769,3.67719897523484
Morocco,6,MA,2011,1.10183639398998,1.90133779264214,2.51742627345845,3.34981684981685,1.12270450751252,1.43310463121784,1.22324723247232,2.03834510595358,3.09149722735675,4.995337995338,1.45812395309883,1.87068201948627,2.51265229615745,2.82091346153846,2.18672566371681,2.69652650822669,2.49817518248175,2.53297199638663,2.49551971326165,2.9462962962963,2.43170964660936,2.25129802699896,2.27164179104478,2.28230088495575,2.99871134020619,1.10981098109811,9.86025104602511,1.99230028873917,1.67853962600178,1.51187084520418,1.46666666666667,1.25879170423805,NA,1.76061427280939,4.31351351351351,NA,1.30340017436792,3.89282470481381
Morocco,5,MA,2007,1.04583333333333,1.65888240200167,2.37596566523605,2.86910062333037,1.11175979983319,1.65198983911939,1.24547803617571,2.27653880463872,2.90924956369983,5.34808510638298,1.4399664147775,2.10371650821089,2.46060037523452,2.66362715298886,2.24591573516767,2.58828748890861,2.4822695035461,2.3417172593235,2.37586805555556,2.82390510948905,2.64085820895522,2.23645833333333,2.33726647000983,2.18809318377912,3.11852704257768,1.08191126279863,9.59482038429407,1.77086882453152,2.22934232715008,1.77852916314455,1.59041211101766,NA,NA,1.79982743744607,3.99491955969517,2.11775528978841,1.34767932489451,3.62279966471081
Netherlands,5,NL,2006,1.22297297297297,1.46095238095238,1.50429799426934,2.66473429951691,2.92353525322741,1.93482490272374,1.68258706467662,3.11728395061728,3.41901066925315,5.62970106075217,2.91327063740857,2.64489795918367,2.82118561710398,2.62113127001067,2.42140790742527,2.87884806355511,2.83616383616384,2.72120038722168,2.93610842207164,2.9585798816568,2.81319796954315,2.4965034965035,2.57734470158343,2.64538310412574,2.77559462254395,1.49732620320856,4.69449901768173,1.46353166986564,2.01818181818182,2.26280193236715,1.55159112825458,7.12795275590551,5.51737835153923,5.46580773042616,6.41389432485323,6.30357142857143,3.76791120080727,NA
Netherlands,6,NL,2012,1.1747311827957,1.54949708840656,1.65374402549124,2.68783351120598,3.08055853920516,2.09260273972603,1.84308211473566,3.16746411483254,3.39465065502183,5.4732782369146,3.02678062678063,2.47069271758437,2.72881355932203,2.65685697469099,2.30288200108755,2.76540418315432,2.72994350282486,2.62788144895719,2.78102592388307,2.97833333333333,2.64351851851852,2.57687861271676,2.58381877022654,2.30811403508772,2.59631391200951,1.65155652648826,4.37368711995578,1.33840304182509,1.8943661971831,1.90362750406064,1.42810098792536,7.9044406970208,4.99434069043577,6.49943946188341,7.23204419889503,7.51049723756906,4.40023201856148,2.93683651804671
New Zealand,6,NZ,2011,1.06400966183575,1.46634026927785,1.57849196538937,2.54556803995006,2.74623115577889,2.08029197080292,1.67617866004963,3.03733333333333,3.30970149253731,5.16198979591837,2.59470198675497,1.98200514138817,2.86005089058524,2.86502177068215,1.91770573566085,2.66797385620915,2.51232876712329,2.6875,2.51315789473684,2.97005208333333,2.58625525946704,2.39083557951482,2.52682926829268,2.24936386768448,2.45803698435277,1.6171875,5.39033457249071,1.96962332928311,2.15281173594132,1.87807881773399,1.48957055214724,5.90227576974565,4.33551769331586,5.20558375634518,6.63899371069182,6.03112840466926,2.75481386392811,3.1199460916442
New Zealand,5,NZ,2004,1.07563025210084,1.48654467168999,1.59847660500544,2.64544456641054,2.80546448087432,2.11388286334056,1.66852057842047,2.99398315282792,3.32589285714286,5.42777777777778,2.67898383371824,2.14171428571429,2.88662131519274,2.91709183673469,2.10295728368018,2.74742857142857,2.60859188544153,2.72040586245772,2.66208476517755,3.01851851851852,2.66584463625154,2.51191969887077,2.67037552155772,2.55826859045505,2.55766793409379,1.57192575406032,5.34525139664804,1.85906040268456,2.05567928730512,2.15461624026696,1.4490022172949,5.42926239419589,4.51291079812207,5.26744186046512,6.66168009205984,6.18772136953955,2.95351609058403,3.06715506715507
New Zealand,3,NZ,1998,1.07478991596639,1.4750430292599,1.61304347826087,2.6079295154185,2.71553994732221,2.09904430929626,1.70680628272251,2.94711067580803,3.22497785651019,5.33688888888889,2.64266426642664,2.32556053811659,2.7736013986014,3.02754036087369,1.96147260273973,3.10619469026549,2.81330868761553,2.67813051146384,3.11267605633803,3.2646288209607,2.61845861084681,2.58148505303761,2.73469387755102,2.5495652173913,2.44324853228963,1.53432282003711,5.67106420404573,1.87380330722367,2.06099656357388,2.31082251082251,1.45901639344262,4.74159462055716,4.38426349496798,5.08115419296664,6.29281277728483,6.37635379061372,2.85832566697332,3.18934348239772
Nigeria,3,NG,1995,1.02657973921765,1.57307885484681,1.67291139240506,2.58418891170431,1.10502512562814,1.54014227642276,1.22848360655738,1.87415143603133,2.71210526315789,6.77651905252317,1.57040082219938,2.62079668908433,2.33228840125392,2.50291777188329,3.0360824742268,3.02936378466558,2.30851063829787,2.2688679245283,3.01711229946524,3.01509433962264,2.22475570032573,2.41080766995933,2.43409586056645,2.51716961498439,2.02391304347826,1.06945863125638,9.62776659959759,1.91179435483871,2.31911690918214,1.88581488933602,1.8983392048314,1.5530839231547,1.70709612481127,1.93004529441369,2.53760726905603,2.38696537678208,1.57940131912735,3.41593886462882
